division,adress,cctv,lat,long,cctvCnt,date
강서구,C211059_방화2동 131-7(고정2),방범,37.57799997,126.8181573,1,2021-01-29
강서구,C211059_방화2동 131-7(고정1),방범,37.57801231,126.8181487,1,2021-01-29
강서구,C211057_방화2동(개화동) 466-27(고정1) (5시),방범,37.5781042,126.801887,1,2021-01-29
강서구,C211057_방화2동(개화동) 466-27(고정2) (11시),방범,37.5781042,126.801887,1,2021-01-29
강서구,S222008_방화3동 826-3(예은어린이집),방범,37.5783035,126.8147343,1,2021-01-29
강서구,C221002_방화3동 330-15,방범,37.578365,126.81587,1,2021-01-29
강서구,C221002_방화3동 330-15(보조)(금낭화로24나길1)치현교회방향,방범,37.578365,126.81587,1,2021-01-29
강서구,C221007_방화3동 353-2(고정1)방화동동일스위트리버아파트방향,방범,37.57850785,126.8151708,1,2021-01-29
강서구,C221007_방화3동 353-2(고정2)금낭화로24길29-5방향,방범,37.57850785,126.8151708,1,2021-01-29
강서구,C221017(A4047)_방화3동 826(메아리공원),방범,37.57852,126.8141,1,2021-01-29
강서구,C211017(A8027)_개화동 463-78 (개화동로13길42),방범,37.578556,126.80288,1,2021-01-29
강서구,C211009(A2005)_개화동 461-34,방범,37.578716,126.801895,1,2021-01-29
강서구,C211009(A2005)_개화동 461-34(보조1) (5시 개화동로 13길 23-6),방범,37.578716,126.801895,1,2021-01-29
강서구,C221020_방화3동 816-1(고정2),방범,37.57888723,126.8132029,1,2021-01-29
강서구,C211087_개화동 448-5(고정2),방범,37.5788998,126.800326,1,2021-01-29
강서구,C211087_개화동 448-5(고정3),방범,37.5788998,126.800326,1,2021-01-29
강서구,C211087_개화동 448-5(고정1),방범,37.57889981,126.8003264,1,2021-01-29
강서구,C221020_방화3동 816-1(고정1),방범,37.57890977,126.8132027,1,2021-01-29
강서구,C221023_방화3동 817(동성아파트 106동 앞)(고정1),방범,37.57892961,126.8123531,1,2021-01-29
강서구,C221023_방화3동 817(동성아파트 106동 앞)(고정2),방범,37.57894087,126.812353,1,2021-01-29
강서구,C211088_개화동 477-27(고정2),방범,37.5790551,126.800685,1,2021-01-29
강서구,C211088_개화동 477-27(고정1),방범,37.57905515,126.800685,1,2021-01-29
강서구,C221001(A2026)_방화3동 128-1,방범,37.579082,126.81847,1,2021-01-29
강서구,C211015(A8025)_개화동 451-22(개화동로9길15),방범,37.579174,126.80111,1,2021-01-29
강서구,C211086_개화동 460-54(고정2),방범,37.5793499,126.80137,1,2021-01-29
강서구,C211086_개화동 460-54(고정1),방범,37.57934991,126.8013706,1,2021-01-29
강서구,C211043_방화2동(개화동)463-42(고정1)개화동로13길13방향,방범,37.57951841,126.8017218,1,2021-01-29
강서구,C211016(A8026)_개화동 460-3 (개화동로13길),방범,37.57959077,126.8028932,1,2021-01-29
강서구,C221011_방화3동 880,방범,37.57961684,126.8162257,1,2021-01-29
강서구,C211057_방화2동(개화동) 460(고정2) (7시),방범,37.5796715,126.802094,1,2021-01-29
강서구,C211057_방화2동(개화동) 460(고정1) (5시),방범,37.57967159,126.8020941,1,2021-01-29
강서구,C211084_개화동 418-219(고정2),방범,37.5799751,126.799618,1,2021-01-29
강서구,C211084_개화동 418-219(고정1),방범,37.57997517,126.7996184,1,2021-01-29
강서구,C211008(A2004)_개화동 418-194,방범,37.580162,126.79999,1,2021-01-29
강서구,C211008(A2004)_개화동 418-194(보조1) (11시 개화동로7길 9-5),방범,37.580162,126.79999,1,2021-01-29
강서구,C211065_개화동 산81-13(고정1),방범,37.580255,126.80329,1,2021-01-29
강서구,C211065_개화동 산81-13(고정2),방범,37.580255,126.80329,1,2021-01-29
강서구,C211035_개화동 452-70(고정1) (7시 개화역),방범,37.58038754,126.8004678,1,2021-01-29
강서구,C211035_개화동 452-70(고정2) (11시 개화동교회),방범,37.58038754,126.8004678,1,2021-01-29
강서구,C211035_개화동 452-70(고정3) (1시),방범,37.58038754,126.8004678,1,2021-01-29
강서구,C211085_개화동 452-101(고정1),방범,37.5803946,126.8007094,1,2021-01-29
강서구,C211083_개화동 421-87(고정1),방범,37.58053184,126.7992087,1,2021-01-29
강서구,C221018_방화3동 817(삼정중 정문)(고정2),방범,37.58063743,126.8111567,1,2021-01-29
강서구,C221018_방화3동 817(삼정중 정문)(고정1),방범,37.58065093,126.8111538,1,2021-01-29
강서구,P213004_개화동로 13길 56-33(고정1),방범,37.5809291,126.803956,1,2021-01-29
강서구,P213004_개화동로 13길 56-33,방범,37.58092915,126.8039566,1,2021-01-29
강서구,C211036_개화동 418-142(고정1) (7시 개화동로),방범,37.58113758,126.7996539,1,2021-01-29
강서구,C211036_개화동 418-142(고정2) (5시 내촌공원),방범,37.58113758,126.7996539,1,2021-01-29
강서구,C211036_개화동 418-142(고정3) (11시 개화동교회),방범,37.58113758,126.7996539,1,2021-01-29
강서구,C211038_개화동 산81-13 개화산 호국공원(고정2),방범,37.58121276,126.8043646,1,2021-01-29
강서구,C211038_개화동 산81-13 개화산 호국공원(고정1),방범,37.58122402,126.8043645,1,2021-01-29
강서구,C221026_방화3동 856(고정1),방범,37.58124124,126.8113355,1,2021-01-29
강서구,C221012_방화3동 819-3(방화근린공원),방범,37.58154564,126.8127226,1,2021-01-29
강서구,C221012_방화3동 819-3(방화근린공원)(보조1)삼정중학교방향,방범,37.58154564,126.8127226,1,2021-01-29
강서구,C211037_개화동 421-60(고정1) (9시 개화동로),방범,37.58217527,126.7990892,1,2021-01-29
강서구,C211037_개화동 421-60(고정2) (12시 신대부속공원),방범,37.58217527,126.7990892,1,2021-01-29
강서구,C211037_개화동 421-60(고정3) (6시 경동미르웰),방범,37.58217527,126.7990892,1,2021-01-29
강서구,C211082_개화동 423-16(고정2),방범,37.5822003,126.798706,1,2021-01-29
강서구,C211082_개화동 423-16(고정1),방범,37.58220033,126.7987068,1,2021-01-29
강서구,C221013_방화3동 855,방범,37.58286202,126.8120225,1,2021-01-29
강서구,C221013_방화3동 855(보조1) (확인불가),방범,37.58286202,126.8120225,1,2021-01-29
강서구,G214004_개화동 373-61 (그린파킹),방범,37.583183,126.79923,1,2021-01-29
강서구,C211081_개화동 373-64(고정2),방범,37.583226,126.798618,1,2021-01-29
강서구,C211081_개화동 373-64(고정1),방범,37.58322609,126.7986184,1,2021-01-29
강서구,C211080_방화2동(개화동)374-20(고정2),방범,37.5834553,126.799338,1,2021-01-29
강서구,C211080_방화2동(개화동)374-20(고정1),방범,37.58345536,126.7993389,1,2021-01-29
강서구,G214003_개화동 366-39 (그린파킹),방범,37.58382,126.79914,1,2021-01-29
강서구,G214003_개화동 366-39 (그린파킹)(보조4개세트) - 카메라 - 01,방범,37.58382,126.79914,1,2021-01-29
강서구,G214003_개화동 366-39 (그린파킹)(보조4개세트) - 카메라 - 02,방범,37.58382,126.79914,1,2021-01-29
강서구,G214003_개화동 366-39 (그린파킹)(보조4개세트) - 카메라 - 03,방범,37.58382,126.79914,1,2021-01-29
강서구,G214003_개화동 366-39 (그린파킹)(보조4개세트) - 카메라 - 04,방범,37.58382,126.79914,1,2021-01-29
강서구,C211099_개화동 360-1(고정1),방범,37.58438107,126.8005026,1,2021-01-29
강서구,C211079_개화동 361(고정2),방범,37.5844654,126.800167,1,2021-01-29
강서구,C211079_개화동 361(고정3),방범,37.5844654,126.800167,1,2021-01-29
강서구,C211079_개화동 361(고정1),방범,37.58446549,126.8001678,1,2021-01-29
강서구,G214002_개화동 363-34 (그린파킹),방범,37.584534,126.799774,1,2021-01-29
강서구,G214001_개화동 355-27 (그린파킹),방범,37.58464,126.7994,1,2021-01-29
강서구,G214001_개화동 355-27 (그린파킹)(보조4개세트) - 카메라 - 01,방범,37.58464,126.7994,1,2021-01-29
강서구,G214001_개화동 355-27 (그린파킹)(보조4개세트) - 카메라 - 02,방범,37.58464,126.7994,1,2021-01-29
강서구,G214001_개화동 355-27 (그린파킹)(보조4개세트) - 카메라 - 03,방범,37.58464,126.7994,1,2021-01-29
강서구,G214001_개화동 355-27 (그린파킹)(보조4개세트) - 카메라 - 04,방범,37.58464,126.7994,1,2021-01-29
강서구,C211098_개화3길 산책로3(고정2),방범,37.5851536,126.798787,1,2021-01-29
강서구,C211098_개화3길 산책로3(고정3),방범,37.5851536,126.798787,1,2021-01-29
강서구,C211098_개화3길 산책로3(고정1),방범,37.58515364,126.7987873,1,2021-01-29
강서구,C211097_개화3길 산책로2(고정2),방범,37.5857947,126.79913,1,2021-01-29
강서구,C211097_개화3길 산책로2(고정3),방범,37.5857947,126.79913,1,2021-01-29
강서구,C211097_개화3길 산책로2(고정1),방범,37.58579477,126.7991303,1,2021-01-29
강서구,C211095_개화길 고속도로 아래(고정2),방범,37.5860163,126.799932,1,2021-01-29
강서구,C211095_개화길 고속도로 아래(고정3),방범,37.5860163,126.799932,1,2021-01-29
강서구,C211095_개화길 고속도로 아래(고정1),방범,37.58601633,126.799933,1,2021-01-29
강서구,C211096_개화3길 산책로1(고정2),방범,37.586361,126.799775,1,2021-01-29
강서구,C211096_개화3길 산책로1(고정1),방범,37.58636106,126.7997754,1,2021-01-29
강서구,C211078_방화2동(개화동) 230-20(분기고정1),방범,37.58639812,126.8020817,1,2021-01-29
강서구,C211077_개화동 230-17(고정2),방범,37.5865213,126.801673,1,2021-01-29
강서구,C211077_개화동 230-17(고정1),방범,37.58652136,126.8016735,1,2021-01-29
강서구,C211078_개화동 224-3(고정2),방범,37.5867536,126.801227,1,2021-01-29
강서구,C211078_개화동 224-3(고정1),방범,37.58675367,126.8012277,1,2021-01-29
강서구,C211024_개화동 227 - 카메라 1,방범,37.58698371,126.8015287,1,2021-01-29
강서구,C211024_개화동 227(보조1) (3시 개화길7),방범,37.58698371,126.8015287,1,2021-01-29
강서구,C211007_개화동 241-12,방범,37.587597,126.80256,1,2021-01-29
강서구,C211076_개화동 620-8(고정2),방범,37.5878247,126.801715,1,2021-01-29
강서구,C211076_개화동 620-8(고정3),방범,37.5878247,126.801715,1,2021-01-29
강서구,C211076_개화동 620-8(고정1),방범,37.58782472,126.8017152,1,2021-01-29
강서구,C211075_개화동 244-16(고정2),방범,37.5880857,126.802318,1,2021-01-29
강서구,C211075_개화동 244-16(고정1),방범,37.58808576,126.8023189,1,2021-01-29
강서구,C211021_개화동 246-10 - 카메라 1,방범,37.588676,126.802444,1,2021-01-29
강서구,C211049_개화동 246-13(고정2)개화길84방향,방범,37.58877817,126.8018533,1,2021-01-29
강서구,C211049_개화동 246-13(고정1),방범,37.58878942,126.8018504,1,2021-01-29
강서구,I306003_화곡8동 340-53 (까치산역 4번출구),불법주정차,37.5326706,126.8463457,1,2021-01-29
강서구,I256002_화곡1동 362-84 (화곡1동우리은행),불법주정차,37.53431691,126.8382408,1,2021-01-29
강서구,I226002_방화대로50길_정곡초등학교,불법주정차,37.54103895,126.8484171,1,2021-01-29
강서구,I256001_화곡동 1075-12 (화곡역 5번출구),불법주정차,37.54115944,126.8405704,1,2021-01-29
강서구,I276001_화곡로 137 (화곡역 버스정류장 주변),불법주정차,37.54122615,126.8382489,1,2021-01-29
강서구,I316003_화곡본동 1076-1 (화곡역 3번 출구),불법주정차,37.541706,126.84104,1,2021-01-29
강서구,I316004_화곡본동 98-223(볏골공원),불법주정차,37.54184837,126.8444284,1,2021-01-29
강서구,I316002_화곡동 110-10 (화곡본동시장(큰도로)),불법주정차,37.54402037,126.8437861,1,2021-01-29
강서구,I276003_화곡3동 1091-10(푸르지오 아파트),불법주정차,37.54739167,126.8331669,1,2021-01-29
강서구,I236005_염창동 280-17(대한적십자사 서울중앙혈액원),불법주정차,37.54826037,126.8707407,1,2021-01-29
강서구,I236003_염창동 281-22 이수공원,불법주정차,37.54871413,126.8738642,1,2021-01-29
강서구,I236002_염창동 252-5(동아3차아파트 301동 코너),불법주정차,37.54942089,126.8766942,1,2021-01-29
강서구,I196002_발산1동(내발산동)753,불법주정차,37.54999294,126.8235666,1,2021-01-29
강서구,I236001_염창동 254-2 (무학아파트 주변),불법주정차,37.55085939,126.876852,1,2021-01-29
강서구,I236004_염창동 267-19(염창초교 입구-염창파출소),불법주정차,37.55179922,126.8677853,1,2021-01-29
강서구,I246001_내발산동 677-11 (강서농협 미즈메디병원),불법주정차,37.55265317,126.8365475,1,2021-01-29
강서구,I236008_염창동 53-1 (염창동 주민센터 앞),불법주정차,37.55361116,126.8711404,1,2021-01-29
강서구,I196001_발산1동 668(명덕고-가곡초),불법주정차,37.55473213,126.8361923,1,2021-01-29
강서구,I186030(IPC30)_마곡동 728-62(명덕외고 주변),불법주정차,37.55514453,126.8322034,1,2021-01-29
강서구,I236006_염창동 289(신동아 아파트앞 GS25사거리),불법주정차,37.55537642,126.8681958,1,2021-01-29
강서구,I186031(IPC31)_마곡동 728-26(이대병원후문-가곡초 부근),불법주정차,37.55683579,126.8368218,1,2021-01-29
강서구,I186006(IPC05)_마곡동 730-546(공항동 반야정사 앞),불법주정차,37.55686103,126.8201167,1,2021-01-29
강서구,I176002_등촌3동 658-7(부민병원 뒷편),불법주정차,37.55714531,126.8508422,1,2021-01-29
강서구,I236007_염창동 290(벽산늘푸른아파트 상가동 앞 새영교회 삼거리),불법주정차,37.55726557,126.8658305,1,2021-01-29
강서구,I186011(IPC11)_마곡동 728-35(이대병원정문 주변),불법주정차,37.55731773,126.8353174,1,2021-01-29
강서구,I156003_등촌동 639-23 (등촌동 홈플러스),불법주정차,37.55755949,126.8560203,1,2021-01-29
강서구,I156005_등촌1동 630-7_가양시니어스타워 인근,불법주정차,37.55758881,126.8589242,1,2021-01-29
강서구,I156002_등촌1동 630-13 (증미역),불법주정차,37.557632,126.861275,1,2021-01-29
강서구,I186010(IPC10)_마곡동 728-213(엠벨리 15단지 인근),불법주정차,37.55790953,126.8298407,1,2021-01-29
강서구,I186009(IPC09)_마곡동 721-8(엠벨리 14단지 인근),불법주정차,37.55796237,126.826455,1,2021-01-29
강서구,I156004_등촌1동 629-7(등촌서광아파트 106동 앞),불법주정차,37.55809662,126.8578272,1,2021-01-29
강서구,I186023(IPC23)_마곡동 730-680(공진초교 주변),불법주정차,37.55831622,126.823709,1,2021-01-29
강서구,I186029(IPC29)_마곡동 728-109(의약품수출입협회 주변),불법주정차,37.558387,126.8333803,1,2021-01-29
강서구,I186005(IPC04)_마곡동 730-427(엠벨리10단지13단지 힐스테이트 사이),불법주정차,37.55854747,126.8200301,1,2021-01-29
강서구,I186020(IPC20)_마곡동 747-2(마곡13단지 힐스테이트 앞),불법주정차,37.5585634,126.8200582,1,2021-01-29
강서구,I156001_등촌1동 628-15 (라인아파트 주변),불법주정차,37.558857,126.856155,1,2021-01-29
강서구,I146002_국내선1층,불법주정차,37.558907,126.804184,1,2021-01-29
강서구,I186032(IPC32)_마곡동 730-654(홈앤쇼핑 아래),불법주정차,37.55928581,126.8238452,1,2021-01-29
강서구,I186033_마곡동 727-1215(연결녹지28호 내),불법주정차,37.55929244,126.8375978,1,2021-01-29
강서구,I176004_등촌3동 671-3(원당공원입구),불법주정차,37.55936853,126.8412433,1,2021-01-29
강서구,I146001_국내선2층,불법주정차,37.559383,126.80308,1,2021-01-29
강서구,I186015(IPC15)_마곡동 727-1267(마곡 힐스테이트에코 주변),불법주정차,37.5597643,126.8378743,1,2021-01-29
강서구,I186017(IPC17)마곡동 727-1182(인터시티호텔 인근),불법주정차,37.56025031,126.8357414,1,2021-01-29
강서구,I186021(IPC21)_마곡동 796-8(마곡사이언스타워 주변),불법주정차,37.56043452,126.8336423,1,2021-01-29
강서구,I216005_방화2동 666 (행사전용주차장),불법주정차,37.56061676,126.8015743,1,2021-01-29
강서구,I186024(IPC24)_마곡동 727-1078(마곡GMG타워 주변),불법주정차,37.56065877,126.8302634,1,2021-01-29
강서구,I186012(IPC12)_마곡동 727-1190(마곡필네이처 오피스텔 인근),불법주정차,37.56101872,126.83775,1,2021-01-29
강서구,I186004(IPC03)_마곡동 730-263(강서세무서 앞),불법주정차,37.56164246,126.820619,1,2021-01-29
강서구,I146004_공항동 22-16,불법주정차,37.56254887,126.8103668,1,2021-01-29
강서구,I216002_국기계양대(공사중),불법주정차,37.562675,126.80154,1,2021-01-29
강서구,I186022(IPC22)_마곡동 730-168(공항초교 주변),불법주정차,37.5627472,126.8211157,1,2021-01-29
강서구,I146003_공항동 14-98_공항중학교,불법주정차,37.56310508,126.8151934,1,2021-01-29
강서구,I126002_가양2동 1479-4_영보빌딩 인근,불법주정차,37.56339408,126.8520212,1,2021-01-29
강서구,I186016(IPC16)_마곡동 727-1235(유림트윈파크 오피스텔 인근),불법주정차,37.56348605,126.8389397,1,2021-01-29
강서구,I186026(IPC26)_마곡동 727-457(케스트원 주변),불법주정차,37.56375038,126.836251,1,2021-01-29
강서구,I186008(IPC08)_마곡동 727-824(공항철도 마곡역 예정부지 인근),불법주정차,37.56413226,126.8272826,1,2021-01-29
강서구,I176001_등촌3동 14-18 (홈플러스 등촌자동차 매매단지),불법주정차,37.56414494,126.8489204,1,2021-01-29
강서구,I176003_등촌동 691-1(등촌동성아파트 105동 입구),불법주정차,37.56461136,126.8459863,1,2021-01-29
강서구,I216004_국제선1층,불법주정차,37.564816,126.80127,1,2021-01-29
강서구,I126001_가양동 1474 (가양역3단지),불법주정차,37.56493573,126.8543533,1,2021-01-29
강서구,I216007_방화2동 609-30,불법주정차,37.5652624,126.81161,1,2021-01-29
강서구,I186028(IPC28)_마곡동 727-441(에스오일센터 주변),불법주정차,37.5653813,126.8373632,1,2021-01-29
강서구,I216003_국제선2층,불법주정차,37.5659,126.80182,1,2021-01-29
강서구,I116001_가양동 97-8 (CJ한길자동차 매매단지),불법주정차,37.566242,126.84503,1,2021-01-29
강서구,I186018(IPC18)_마곡동 731-107(신방화역 환승주차장 옆),불법주정차,37.56670756,126.8174195,1,2021-01-29
강서구,I186014(IPC14)_마곡동 727-27(좋은책신사고 인근),불법주정차,37.56673775,126.8401678,1,2021-01-29
강서구,I186002(IPC07)_마곡동 361-6(엠벨리 712동 앞),불법주정차,37.56717547,126.8241605,1,2021-01-29
강서구,I116003_강서한강자이 후문 - 카메라 1,불법주정차,37.567363,126.84981,1,2021-01-29
강서구,I116002_가양1차더하임 - 카메라 1,불법주정차,37.567514,126.848718,1,2021-01-29
강서구,I186027(IPC27)_마곡동 727-231(FITI시험연구원 주변),불법주정차,37.56751739,126.8377491,1,2021-01-29
강서구,I186001(IPC02)_마곡동 731-197(신방화역 4번출구),불법주정차,37.56759364,126.8185358,1,2021-01-29
강서구,I216006_방화2동 589-9(수협은행 방화동지점),불법주정차,37.56792855,126.8092271,1,2021-01-29
강서구,I186007(IPC06)_마곡동 268-2(마곡나루역 캐슬파크 오피스텔 인근),불법주정차,37.56802057,126.8282979,1,2021-01-29
강서구,I186019(IPC19)_마곡동 757-6(보타닉파크타워 앞),불법주정차,37.56824228,126.8264757,1,2021-01-29
강서구,I186013(IPC13)_마곡동 727-76(대방디엠시티 인근),불법주정차,37.56832785,126.8392253,1,2021-01-29
강서구,I186025(IPC25)_마곡동 727-304(서울식물원 주변),불법주정차,37.56848302,126.8351559,1,2021-01-29
강서구,I186003(IPC01)_마곡동 731-226(엠벨리 301동 앞),불법주정차,37.56917091,126.8194466,1,2021-01-29
강서구,I116005_가양1동 187-6 (양천초교 입구),불법주정차,37.56995022,126.8408382,1,2021-01-29
강서구,I116006_가양1동 242-3_땅꿀전시장 인근,불법주정차,37.5723168,126.839119,1,2021-01-29
강서구,I216001_방화동 849 (개화산역),불법주정차,37.572628,126.807236,1,2021-01-29
강서구,I116004_가양1동 717(금호 어울림아파트 버스정류장),불법주정차,37.57448793,126.8369102,1,2021-01-29
강서구,I206001_방화동 486-44_한서고등학교,불법주정차,37.57483939,126.8095822,1,2021-01-29
강서구,I316005_화곡동 55-79_화일초등학교,불법주정차,37.57656901,126.8182397,1,2021-01-29
강서구,I226001_방화3동 829-1(방화역 농협 및 공용주차장 뒷편),불법주정차,37.57708291,126.8117586,1,2021-01-29
강서구,T255004(T9042)_화곡1동 914-39(무단투기),쓰레기 무단투기,37.529114,126.8448,1,2021-01-29
강서구,T215002(T9024)_화곡1동 937-7(무단투기),쓰레기 무단투기,37.52930421,126.8398276,1,2021-01-29
강서구,T255005(T9043)_화곡1동 925-17(무단투기),쓰레기 무단투기,37.52965,126.842445,1,2021-01-29
강서구,T265003(T9041)_화곡동 856-21(무단투기),쓰레기 무단투기,37.52994,126.85396,1,2021-01-29
강서구,T265002(T9040)_화곡동 846-26(무단투기),쓰레기 무단투기,37.5303193,126.8566463,1,2021-01-29
강서구,T285003(T9039)_화곡2동 791-12(무단투기),쓰레기 무단투기,37.53106,126.85921,1,2021-01-29
강서구,T255002(T9032)_화곡1동 355-45(무단투기),쓰레기 무단투기,37.531166,126.839714,1,2021-01-29
강서구,T285002(T9038)_화곡4동 782-16(무단투기),쓰레기 무단투기,37.531403,126.86302,1,2021-01-29
강서구,T255001(T9031)_화곡1동 358-12(무단투기),쓰레기 무단투기,37.53183,126.83903,1,2021-01-29
강서구,T305002(T9034)_화곡8동 397-48(무단투기),쓰레기 무단투기,37.534676,126.84851,1,2021-01-29
강서구,T305001(T9030)_화곡8동 154-8(무단투기),쓰레기 무단투기,37.535934,126.8512,1,2021-01-29
강서구,T285001(T9037)_화곡4동 504-52(무단투기),쓰레기 무단투기,37.536083,126.86047,1,2021-01-29
강서구,T265001(T9036)_화곡4동 465-1(무단투기),쓰레기 무단투기,37.53642,126.85465,1,2021-01-29
강서구,T305003(T9035)_화곡8동 408-49(무단투기),쓰레기 무단투기,37.537506,126.84541,1,2021-01-29
강서구,T255003(T9033)_화곡1동 379-26(무단투기),쓰레기 무단투기,37.537678,126.8383,1,2021-01-29
강서구,T185001(T9021)_화곡본동 105-242 노을공원(무단투기),쓰레기 무단투기,37.53967478,126.8439109,1,2021-01-29
강서구,T315004(T9029)_화곡동 98-229(무단투기),쓰레기 무단투기,37.541866,126.84428,1,2021-01-29
강서구,T315002(T9027)_화곡본동 46-133(무단투기),쓰레기 무단투기,37.54431,126.84887,1,2021-01-29
강서구,T275001(T9045)_화곡동 1013-18(무단투기),쓰레기 무단투기,37.54548,126.83584,1,2021-01-29
강서구,T315001(T9026)_화곡본동 29-40(무단투기),쓰레기 무단투기,37.546684,126.84776,1,2021-01-29
강서구,T295001(T9044)_발산1동 718-14(무단투기),쓰레기 무단투기,37.54981407,126.8355736,1,2021-01-29
강서구,T315003(T9028)_등촌2동 365-182(등촌로 51길 104)(무단투기),쓰레기 무단투기,37.54981714,126.8581247,1,2021-01-29
강서구,T155001(T9020)_등촌1동 647-86(무단투기),쓰레기 무단투기,37.552124,126.86572,1,2021-01-29
강서구,T145002(T9019)_공항동 660-14(무단투기),쓰레기 무단투기,37.556328,126.81581,1,2021-01-29
강서구,T145001(T9018)_공항동 55-210(무단투기),쓰레기 무단투기,37.558437,126.81171,1,2021-01-29
강서구,T215003(T9025)_방화동 616-20(무단투기),쓰레기 무단투기,37.564335,126.80726,1,2021-01-29
강서구,T215001(T9023)_방화2동 547-12(무단투기),쓰레기 무단투기,37.56958,126.80884,1,2021-01-29
강서구,T205001(T9022)_방화동 262-21(무단투기),쓰레기 무단투기,37.57096,126.813515,1,2021-01-29
강서구,S302001(A6020)_화곡8동 391-48 (신영유치원),어린이안전,37.531055,126.84916,1,2021-01-29
강서구,S252007(A6018)_화곡1동 357-1 (수미유치원),어린이안전,37.53169,126.8378,1,2021-01-29
강서구,S262002(A3026)_화곡2동 871-35(신정초등학교)(보조1),어린이안전,37.53187,126.85186,1,2021-01-29
강서구,S262002(A3026)_화곡2동 871-35(신정초등학교)곰달래로31길 33방향,어린이안전,37.53187,126.85186,1,2021-01-29
강서구,S252008(A6039)_화곡1동 348-28(새화곡유치원),어린이안전,37.53223,126.84448,1,2021-01-29
강서구,S302004_화곡8동 341-83(에반어린이집),어린이안전,37.5322374,126.848029,1,2021-01-29
강서구,S302004_화곡8동 341-83(에반어린이집)(보조1)강서로12길 23-1방향,어린이안전,37.53223742,126.8480296,1,2021-01-29
강서구,S302003_화곡8동 341-11(까치산어린이집)(보조1)강서로12길 32방향,어린이안전,37.53238365,126.8483934,1,2021-01-29
강서구,S252009_화곡1동 354-61(보조1) 7시 수미유치원방향,어린이안전,37.53242893,126.8394415,1,2021-01-29
강서구,S252009_화곡1동 354-61(보조2) 3시 복지아파트방향,어린이안전,37.53242893,126.8394415,1,2021-01-29
강서구,S282004(A6023)_화곡4동 832-46 (새싹유치원),어린이안전,37.53338,126.85755,1,2021-01-29
강서구,S282004(A6023)_화곡4동 832-46 (새싹유치원)(보조1)강서대중탕방향,어린이안전,37.53338,126.85755,1,2021-01-29
강서구,S282003(A6019)_화곡4동 804-6 (대유유치원),어린이안전,37.53338,126.86185,1,2021-01-29
강서구,S262001(A1083)_(스쿨존)화곡2동 869-42(신정초등학교),어린이안전,37.533443,126.851944,1,2021-01-29
강서구,S262001(A1083)_(스쿨존)화곡2동 869-42(신정초등학교)(보조1)곰달래로33길 64방향,어린이안전,37.533443,126.851944,1,2021-01-29
강서구,S252003(A1076)_(스쿨존)화곡1동 374(월정초등학교)(보조1)우리은행화곡동지점방향,어린이안전,37.534023,126.83679,1,2021-01-29
강서구,[철거]S252003(A1076)_(스쿨존)화곡1동 374(월정초등학교),어린이안전,37.534023,126.83679,1,2021-01-29
강서구,S252004(A2048)_(스쿨존)화곡1동 376-24(월정초등학교),어린이안전,37.534714,126.83538,1,2021-01-29
강서구,S252004(A2048)_(스쿨존)화곡1동 376-24(월정초등학교)(보조1)화곡대림아파트방향,어린이안전,37.534714,126.83538,1,2021-01-29
강서구,S252006(A6017)_화곡1동 376-38 (월정초등학교),어린이안전,37.53492,126.83594,1,2021-01-29
강서구,S302002_화곡8동 337-17(어린왕자어린이집),어린이안전,37.53498048,126.8465272,1,2021-01-29
강서구,S302002_화곡8동 337-17(어린왕자어린이집)(보조1)샛별어린이집방향,어린이안전,37.53498048,126.8465272,1,2021-01-29
강서구,S302002_화곡8동 337-17(어린왕자어린이집)(보조2)삼익빌라방향,어린이안전,37.53498048,126.8465272,1,2021-01-29
강서구,S262003(A6021)_화곡2동 458-28 (우일유치원)(보조1)우일유치원방향,어린이안전,37.53558857,126.8546112,1,2021-01-29
강서구,S282005_화곡동 478-1(신정여고),어린이안전,37.537155,126.85722,1,2021-01-29
강서구,S282005_화곡동 478-1(신정여고)(보조1)한광고등학교방향,어린이안전,37.537155,126.85722,1,2021-01-29
강서구,S282001(A3004)_(스쿨존)화곡4동 474-19(신곡초등학교),어린이안전,37.53798333,126.8554603,1,2021-01-29
강서구,S312009_화곡동 102-321 예은유치원 - 카메라 1,어린이안전,37.538746,126.84706,1,2021-01-29
강서구,S312009_화곡동 102-321 예은유치원(보조1)까치산로4길 84방향,어린이안전,37.538746,126.84706,1,2021-01-29
강서구,S252001_(스쿨존)화곡1동 1081-39(신월초등학교),어린이안전,37.539383,126.83894,1,2021-01-29
강서구,S252001_(스쿨존)화곡1동 1081-39(신월초등학교)(보조1)새하늘교회방향,어린이안전,37.539383,126.83894,1,2021-01-29
강서구,S312007(A6024)_화곡본동 105-242 (선미유치원),어린이안전,37.539673,126.843864,1,2021-01-29
강서구,S312007(A6024)_화곡본동 105-242 (선미유치원)(보조1)해돋는어린이집방향,어린이안전,37.539673,126.843864,1,2021-01-29
강서구,S312007(A6024)_화곡본동 105-242 (선미유치원)(보조2)화곡꼬마천사어린이집방향,어린이안전,37.539673,126.843864,1,2021-01-29
강서구,S252010_화곡동 1078-16 신월초등학교 - 카메라 1,어린이안전,37.53973,126.839874,1,2021-01-29
강서구,S252010_화곡동 1078-16 신월초등학교(보조1)강서로31길 11방향,어린이안전,37.53973,126.839874,1,2021-01-29
